s,m,m,m,C,C,C
Time,"Visibility_MEAN","Visibility_MIN","Visibility_MAX","Temperature_MEAN","Temperature_MIN","Temperature_MAX"
 4.9260639E+001, 1.6448702E+001, 2.0723720E-001, 3.0000000E+001, 3.0968081E+001, 3.0307034E+001, 3.1274635E+001
 4.9567102E+001, 1.6396620E+001, 2.0510310E-001, 3.0000000E+001, 3.0972721E+001, 3.0254956E+001, 3.1265557E+001
 4.9873565E+001, 1.6324962E+001, 2.0006831E-001, 3.0000000E+001, 3.0967679E+001, 3.0176694E+001, 3.1252778E+001
 5.0026797E+001, 1.6270044E+001, 1.9551347E-001, 3.0000000E+001, 3.0957752E+001, 3.0129430E+001, 3.1241978E+001
 5.0333260E+001, 1.6217497E+001, 1.9132592E-001, 3.0000000E+001, 3.0944089E+001, 3.0111019E+001, 3.1229649E+001
 5.0639723E+001, 1.6152616E+001, 2.1238214E-001, 3.0000000E+001, 3.0921069E+001, 3.0125869E+001, 3.1210444E+001
 5.0792954E+001, 1.6105238E+001, 2.6390988E-001, 3.0000000E+001, 3.0905002E+001, 3.0180366E+001, 3.1195446E+001
 5.1099417E+001, 1.6056975E+001, 3.5532157E-001, 3.0000000E+001, 3.0893782E+001, 3.0281919E+001, 3.1179018E+001
 5.1252649E+001, 1.6004787E+001, 4.7838203E-001, 3.0000000E+001, 3.0886916E+001, 3.0311773E+001, 3.1161755E+001
 5.1559112E+001, 1.5949245E+001, 5.6582905E-001, 3.0000000E+001, 3.0884855E+001, 3.0295634E+001, 3.1143961E+001
 5.1865575E+001, 1.5876768E+001, 6.5654754E-001, 3.0000000E+001, 3.0889648E+001, 3.0300130E+001, 3.1126965E+001
 5.2018807E+001, 1.5826018E+001, 7.5031657E-001, 3.0000000E+001, 3.0896979E+001, 3.0320427E+001, 3.1128767E+001
 5.2340593E+001, 1.5774917E+001, 8.4214224E-001, 3.0000000E+001, 3.0907507E+001, 3.0344843E+001, 3.1134320E+001
 5.2509148E+001, 1.5725482E+001, 9.1615982E-001, 3.0000000E+001, 3.0920157E+001, 3.0382009E+001, 3.1142880E+001
 5.2863113E+001, 1.5677251E+001, 1.0000431E+000, 3.0000000E+001, 3.0933114E+001, 3.0431734E+001, 3.1150770E+001
 5.3048523E+001, 1.5632061E+001, 9.6457288E-001, 3.0000000E+001, 3.0942675E+001, 3.0472997E+001, 3.1155002E+001
 5.3419343E+001, 1.5592672E+001, 9.7752441E-001, 3.0000000E+001, 3.0946404E+001, 3.0479450E+001, 3.1165816E+001
 5.3604753E+001, 1.5554129E+001, 9.8211428E-001, 3.0000000E+001, 3.0944849E+001, 3.0455006E+001, 3.1196704E+001
 5.3790164E+001, 1.5524020E+001, 1.0368120E+000, 3.0000000E+001, 3.0940806E+001, 3.0417505E+001, 3.1214039E+001
 5.4160984E+001, 1.5478605E+001, 1.1122993E+000, 3.0000000E+001, 3.0929412E+001, 3.0334593E+001, 3.1236014E+001
 5.4346394E+001, 1.5433208E+001, 1.1875915E+000, 3.0000000E+001, 3.0911974E+001, 3.0223182E+001, 3.1254653E+001
 5.4531804E+001, 1.5401787E+001, 1.2844171E+000, 3.0000000E+001, 3.0897418E+001, 3.0156189E+001, 3.1264987E+001
 5.4939707E+001, 1.5357426E+001, 1.4014768E+000, 3.0000000E+001, 3.0869299E+001, 3.0075934E+001, 3.1279657E+001
 5.5143658E+001, 1.5313540E+001, 1.5147752E+000, 3.0000000E+001, 3.0837361E+001, 3.0036387E+001, 3.1292885E+001
 5.5347609E+001, 1.5284433E+001, 1.6267520E+000, 3.0000000E+001, 3.0813697E+001, 3.0039011E+001, 3.1301292E+001
 5.5551560E+001, 1.5253439E+001, 1.6741737E+000, 3.0000000E+001, 3.0788632E+001, 2.9997045E+001, 3.1309823E+001
 5.5755511E+001, 1.5226546E+001, 1.7376816E+000, 3.0000000E+001, 3.0761888E+001, 2.9916639E+001, 3.1319161E+001
 5.6204204E+001, 1.5188468E+001, 1.6488169E+000, 3.0000000E+001, 3.0713133E+001, 2.9800757E+001, 3.1344851E+001
 5.6428550E+001, 1.5152873E+001, 1.6758082E+000, 3.0000000E+001, 3.0663074E+001, 2.9709473E+001, 3.1386827E+001
 5.6652897E+001, 1.5130893E+001, 1.7095599E+000, 3.0000000E+001, 3.0636149E+001, 2.9669269E+001, 3.1411092E+001
 5.6877243E+001, 1.5111521E+001, 1.7521684E+000, 3.0000000E+001, 3.0616596E+001, 2.9644425E+001, 3.1429402E+001
 5.7124024E+001, 1.5092075E+001, 1.7398575E+000, 3.0000000E+001, 3.0602419E+001, 2.9640979E+001, 3.1440964E+001
 5.7370805E+001, 1.5072754E+001, 1.7838531E+000, 3.0000000E+001, 3.0598962E+001, 2.9659919E+001, 3.1446457E+001
 5.7617586E+001, 1.5053410E+001, 1.8425796E+000, 3.0000000E+001, 3.0609144E+001, 2.9690283E+001, 3.1471643E+001
 5.7864367E+001, 1.5032520E+001, 1.8875959E+000, 3.0000000E+001, 3.0629865E+001, 2.9704992E+001, 3.1491924E+001
 5.8135826E+001, 1.5008122E+001, 1.8813916E+000, 3.0000000E+001, 3.0659296E+001, 2.9739210E+001, 3.1507249E+001
 5.8407285E+001, 1.4982203E+001, 1.9331015E+000, 3.0000000E+001, 3.0693544E+001, 2.9772074E+001, 3.1515542E+001
 5.8678744E+001, 1.4957807E+001, 2.0068984E+000, 3.0000000E+001, 3.0731100E+001, 2.9798584E+001, 3.1517577E+001
 5.8950203E+001, 1.4935330E+001, 2.0497444E+000, 3.0000000E+001, 3.0768436E+001, 2.9834639E+001, 3.1513620E+001
 5.9221662E+001, 1.4915406E+001, 2.0014960E+000, 3.0000000E+001, 3.0802106E+001, 2.9889508E+001, 3.1497566E+001
 5.9508633E+001, 1.4891614E+001, 1.9118514E+000, 3.0000000E+001, 3.0833343E+001, 2.9966121E+001, 3.1461770E+001
 5.9795605E+001, 1.4866151E+001, 1.8549722E+000, 3.0000000E+001, 3.0857749E+001, 3.0042953E+001, 3.1445558E+001
 6.0082576E+001, 1.4841406E+001, 1.7368387E+000, 3.0000000E+001, 3.0873366E+001, 3.0118412E+001, 3.1436772E+001
 6.0369547E+001, 1.4817859E+001, 1.6219864E+000, 3.0000000E+001, 3.0878686E+001, 3.0192898E+001, 3.1423421E+001
 6.0656519E+001, 1.4794103E+001, 1.5676042E+000, 3.0000000E+001, 3.0871751E+001, 3.0258628E+001, 3.1399271E+001
 6.0943490E+001, 1.4770636E+001, 1.5418231E+000, 3.0000000E+001, 3.0852575E+001, 3.0096449E+001, 3.1343313E+001
 6.1230461E+001, 1.4750278E+001, 1.4800779E+000, 3.0000000E+001, 3.0817802E+001, 2.9820637E+001, 3.1267495E+001
 6.1517433E+001, 1.4729887E+001, 1.4827428E+000, 3.0000000E+001, 3.0765059E+001, 2.9535464E+001, 3.1217771E+001
 6.1804404E+001, 1.4710087E+001, 1.5495941E+000, 3.0000000E+001, 3.0693322E+001, 2.9248489E+001, 3.1161417E+001
 6.2091375E+001, 1.4690156E+001, 1.5843873E+000, 3.0000000E+001, 3.0601172E+001, 2.8934352E+001, 3.1126824E+001
 6.2378346E+001, 1.4671560E+001, 1.6351535E+000, 3.0000000E+001, 3.0489466E+001, 2.8600355E+001, 3.1082234E+001
 6.2665318E+001, 1.4654654E+001, 1.7416441E+000, 3.0000000E+001, 3.0360159E+001, 2.8228479E+001, 3.1009810E+001
 6.2952289E+001, 1.4635816E+001, 1.8286236E+000, 3.0000000E+001, 3.0216362E+001, 2.7695465E+001, 3.0950218E+001
 6.3239260E+001, 1.4614112E+001, 1.8725224E+000, 3.0000000E+001, 3.0062250E+001, 2.7232053E+001, 3.0868368E+001
 6.3526232E+001, 1.4592313E+001, 1.9682935E+000, 3.0000000E+001, 2.9901524E+001, 2.6879643E+001, 3.0755733E+001
 6.3813203E+001, 1.4571547E+001, 2.1039963E+000, 3.0000000E+001, 2.9738248E+001, 2.6607090E+001, 3.0667056E+001
 6.4100174E+001, 1.4550340E+001, 2.2367531E+000, 3.0000000E+001, 2.9575279E+001, 2.6385495E+001, 3.0641637E+001
 6.4387146E+001, 1.4529263E+001, 2.3237586E+000, 3.0000000E+001, 2.9418116E+001, 2.6196603E+001, 3.0617143E+001
 6.4674117E+001, 1.4508853E+001, 2.3505532E+000, 3.0000000E+001, 2.9268759E+001, 2.6026454E+001, 3.0591153E+001
 6.4961088E+001, 1.4488446E+001, 2.3570037E+000, 3.0000000E+001, 2.9128168E+001, 2.5867018E+001, 3.0561485E+001
 6.5248059E+001, 1.4469115E+001, 2.3605287E+000, 3.0000000E+001, 2.8996627E+001, 2.5712676E+001, 3.0530646E+001
 6.5535031E+001, 1.4449489E+001, 2.3638155E+000, 3.0000000E+001, 2.8873716E+001, 2.5562114E+001, 3.0500870E+001
 6.5822002E+001, 1.4428744E+001, 2.3700402E+000, 3.0000000E+001, 2.8758041E+001, 2.5415291E+001, 3.0473335E+001
 6.6108973E+001, 1.4407107E+001, 2.3732381E+000, 3.0000000E+001, 2.8646601E+001, 2.5268264E+001, 3.0448015E+001
 6.6395945E+001, 1.4387884E+001, 2.3765985E+000, 3.0000000E+001, 2.8537564E+001, 2.5125225E+001, 3.0422973E+001
 6.6682916E+001, 1.4369908E+001, 2.3827622E+000, 3.0000000E+001, 2.8431416E+001, 2.4989547E+001, 3.0397170E+001
 6.6969887E+001, 1.4352660E+001, 2.3880257E+000, 3.0000000E+001, 2.8328946E+001, 2.4838341E+001, 3.0370621E+001
 6.7256859E+001, 1.4334404E+001, 2.3940368E+000, 3.0000000E+001, 2.8230295E+001, 2.4667749E+001, 3.0343224E+001
 6.7543830E+001, 1.4315480E+001, 2.4018307E+000, 3.0000000E+001, 2.8135350E+001, 2.4509758E+001, 3.0315020E+001
 6.7830801E+001, 1.4298398E+001, 2.4137966E+000, 3.0000000E+001, 2.8043628E+001, 2.4365820E+001, 3.0285988E+001
 6.8117772E+001, 1.4282760E+001, 2.4289029E+000, 3.0000000E+001, 2.7954335E+001, 2.4235430E+001, 3.0256030E+001
 6.8404744E+001, 1.4268823E+001, 2.4470110E+000, 3.0000000E+001, 2.7867432E+001, 2.4118809E+001, 3.0224547E+001
 6.8691715E+001, 1.4254202E+001, 2.4673566E+000, 3.0000000E+001, 2.7782683E+001, 2.4016744E+001, 3.0191504E+001
 6.8978686E+001, 1.4237761E+001, 2.4899183E+000, 3.0000000E+001, 2.7699359E+001, 2.3929238E+001, 3.0156666E+001
 6.9265658E+001, 1.4223443E+001, 2.5154653E+000, 3.0000000E+001, 2.7617060E+001, 2.3855752E+001, 3.0120105E+001
 6.9552629E+001, 1.4209917E+001, 2.5270520E+000, 3.0000000E+001, 2.7535635E+001, 2.3792315E+001, 3.0078474E+001
 6.9839600E+001, 1.4196401E+001, 2.5320740E+000, 3.0000000E+001, 2.7455545E+001, 2.3733125E+001, 3.0020091E+001
 7.0126572E+001, 1.4182987E+001, 2.5367458E+000, 3.0000000E+001, 2.7376870E+001, 2.3676451E+001, 2.9941336E+001
 7.0413543E+001, 1.4168619E+001, 2.5402111E+000, 3.0000000E+001, 2.7300252E+001, 2.3625995E+001, 2.9846707E+001
 7.0700514E+001, 1.4154133E+001, 2.5434605E+000, 3.0000000E+001, 2.7226213E+001, 2.3591465E+001, 2.9813708E+001
 7.0987486E+001, 1.4140340E+001, 2.5467046E+000, 3.0000000E+001, 2.7154659E+001, 2.3573732E+001, 2.9781571E+001
 7.1274457E+001, 1.4127060E+001, 2.5506766E+000, 3.0000000E+001, 2.7085756E+001, 2.3570440E+001, 2.9740047E+001
 7.1561428E+001, 1.4114580E+001, 2.5560669E+000, 3.0000000E+001, 2.7019694E+001, 2.3584520E+001, 2.9676118E+001
 7.1848399E+001, 1.4103283E+001, 2.5625574E+000, 3.0000000E+001, 2.6955643E+001, 2.3617383E+001, 2.9589546E+001
 7.2135371E+001, 1.4091793E+001, 2.5697361E+000, 3.0000000E+001, 2.6893641E+001, 2.3663768E+001, 2.9482288E+001
 7.2422342E+001, 1.4080799E+001, 2.5772107E+000, 3.0000000E+001, 2.6834101E+001, 2.3718446E+001, 2.9401041E+001
 7.2709313E+001, 1.4071039E+001, 2.5847566E+000, 3.0000000E+001, 2.6777024E+001, 2.3777264E+001, 2.9380187E+001
 7.2996285E+001, 1.4060756E+001, 2.5922573E+000, 3.0000000E+001, 2.6722235E+001, 2.3837429E+001, 2.9339656E+001
 7.3283256E+001, 1.4049900E+001, 2.5996577E+000, 3.0000000E+001, 2.6669348E+001, 2.3895402E+001, 2.9281407E+001
 7.3570227E+001, 1.4039416E+001, 2.6069054E+000, 3.0000000E+001, 2.6618113E+001, 2.3948998E+001, 2.9209477E+001
 7.3857199E+001, 1.4028888E+001, 2.6139443E+000, 3.0000000E+001, 2.6568670E+001, 2.3997628E+001, 2.9127987E+001
 7.4144170E+001, 1.4017045E+001, 2.6207142E+000, 3.0000000E+001, 2.6521104E+001, 2.4036019E+001, 2.9040966E+001
 7.4431141E+001, 1.4004219E+001, 2.6272030E+000, 3.0000000E+001, 2.6475624E+001, 2.4017299E+001, 2.8950583E+001
 7.4718112E+001, 1.3992196E+001, 2.6334329E+000, 3.0000000E+001, 2.6432898E+001, 2.4003195E+001, 2.8858523E+001
 7.5005084E+001, 1.3980918E+001, 2.6394374E+000, 3.0000000E+001, 2.6392883E+001, 2.3996693E+001, 2.8767822E+001
 7.5292055E+001, 1.3970001E+001, 2.6452790E+000, 3.0000000E+001, 2.6355680E+001, 2.3995300E+001, 2.8682078E+001
 7.5579026E+001, 1.3960437E+001, 2.6506681E+000, 3.0000000E+001, 2.6321084E+001, 2.3996693E+001, 2.8602626E+001
 7.5865998E+001, 1.3949767E+001, 2.6521865E+000, 3.0000000E+001, 2.6288606E+001, 2.3999356E+001, 2.8528741E+001
 7.6152969E+001, 1.3938392E+001, 2.6568645E+000, 3.0000000E+001, 2.6258102E+001, 2.4002542E+001, 2.8459969E+001
 7.6439940E+001, 1.3927347E+001, 2.6642991E+000, 3.0000000E+001, 2.6229138E+001, 2.4005297E+001, 2.8395873E+001
 7.6726912E+001, 1.3916922E+001, 2.6619964E+000, 3.0000000E+001, 2.6201391E+001, 2.4006053E+001, 2.8335756E+001
 7.7013883E+001, 1.3906510E+001, 2.6585250E+000, 3.0000000E+001, 2.6174858E+001, 2.4005641E+001, 2.8279105E+001
 7.7300854E+001, 1.3896330E+001, 2.6553669E+000, 3.0000000E+001, 2.6149065E+001, 2.4004046E+001, 2.8225395E+001
 7.7587825E+001, 1.3887450E+001, 2.6533713E+000, 3.0000000E+001, 2.6123620E+001, 2.4000440E+001, 2.8174085E+001
 7.7874797E+001, 1.3878474E+001, 2.6539174E+000, 3.0000000E+001, 2.6098839E+001, 2.3994799E+001, 2.8131316E+001
 7.8161768E+001, 1.3869910E+001, 2.6573914E+000, 3.0000000E+001, 2.6074770E+001, 2.3988167E+001, 2.8118002E+001
 7.8448739E+001, 1.3862324E+001, 2.6639232E+000, 3.0000000E+001, 2.6050864E+001, 2.3981841E+001, 2.8104537E+001
 7.8735711E+001, 1.3854558E+001, 2.6732230E+000, 3.0000000E+001, 2.6026224E+001, 2.3976459E+001, 2.8088212E+001
 7.9022682E+001, 1.3847057E+001, 2.6847307E+000, 3.0000000E+001, 2.6000652E+001, 2.3971730E+001, 2.8065985E+001
 7.9309653E+001, 1.3839990E+001, 2.6979242E+000, 3.0000000E+001, 2.5974398E+001, 2.3968057E+001, 2.8038005E+001
 7.9596625E+001, 1.3833041E+001, 2.7090882E+000, 3.0000000E+001, 2.5947697E+001, 2.3966195E+001, 2.8003514E+001
 7.9883596E+001, 1.3826027E+001, 2.7134585E+000, 3.0000000E+001, 2.5920157E+001, 2.3966709E+001, 2.7959204E+001
 8.0170567E+001, 1.3819402E+001, 2.7197783E+000, 3.0000000E+001, 2.5891759E+001, 2.3970548E+001, 2.7906121E+001
 8.0457539E+001, 1.3812867E+001, 2.7279624E+000, 3.0000000E+001, 2.5862809E+001, 2.3977585E+001, 2.7846117E+001
 8.0744510E+001, 1.3806976E+001, 2.7379819E+000, 3.0000000E+001, 2.5833418E+001, 2.3987092E+001, 2.7779000E+001
 8.1031481E+001, 1.3801852E+001, 2.7498157E+000, 3.0000000E+001, 2.5803577E+001, 2.3998710E+001, 2.7704951E+001
 8.1318452E+001, 1.3796958E+001, 2.7633069E+000, 3.0000000E+001, 2.5773380E+001, 2.4012604E+001, 2.7625276E+001
 8.1605424E+001, 1.3790461E+001, 2.7778257E+000, 3.0000000E+001, 2.5742935E+001, 2.4010024E+001, 2.7541965E+001
 8.1892395E+001, 1.3783703E+001, 2.7888698E+000, 3.0000000E+001, 2.5712402E+001, 2.3993263E+001, 2.7499366E+001
 8.2179366E+001, 1.3777299E+001, 2.8010130E+000, 3.0000000E+001, 2.5682013E+001, 2.3980558E+001, 2.7456872E+001
 8.2466338E+001, 1.3770893E+001, 2.8046747E+000, 3.0000000E+001, 2.5651910E+001, 2.3971643E+001, 2.7414368E+001
 8.2753309E+001, 1.3764955E+001, 2.8095187E+000, 3.0000000E+001, 2.5622168E+001, 2.3966300E+001, 2.7370913E+001
 8.3040280E+001, 1.3759190E+001, 2.8158382E+000, 3.0000000E+001, 2.5592914E+001, 2.3964049E+001, 2.7326062E+001
 8.3327252E+001, 1.3754242E+001, 2.8241971E+000, 3.0000000E+001, 2.5564323E+001, 2.3964153E+001, 2.7279692E+001
 8.3614223E+001, 1.3749859E+001, 2.8354390E+000, 3.0000000E+001, 2.5536604E+001, 2.3966346E+001, 2.7231700E+001
 8.3901194E+001, 1.3745302E+001, 2.8480129E+000, 3.0000000E+001, 2.5509936E+001, 2.3970914E+001, 2.7182072E+001
 8.4188165E+001, 1.3740798E+001, 2.8497996E+000, 3.0000000E+001, 2.5484309E+001, 2.3977217E+001, 2.7130662E+001
 8.4475137E+001, 1.3736504E+001, 2.8514703E+000, 3.0000000E+001, 2.5459663E+001, 2.3984607E+001, 2.7077312E+001
 8.4762108E+001, 1.3731916E+001, 2.8536142E+000, 3.0000000E+001, 2.5436018E+001, 2.3993218E+001, 2.7021971E+001
 8.5049079E+001, 1.3726431E+001, 2.8579256E+000, 3.0000000E+001, 2.5413329E+001, 2.4003508E+001, 2.6964637E+001
 8.5336051E+001, 1.3720965E+001, 2.8648337E+000, 3.0000000E+001, 2.5391555E+001, 2.4015742E+001, 2.6905236E+001
 8.5623022E+001, 1.3715704E+001, 2.8735982E+000, 3.0000000E+001, 2.5370758E+001, 2.4030248E+001, 2.6843593E+001
 8.5909993E+001, 1.3710834E+001, 2.8808478E+000, 3.0000000E+001, 2.5350987E+001, 2.4047229E+001, 2.6779230E+001
 8.6196965E+001, 1.3705983E+001, 2.8822189E+000, 3.0000000E+001, 2.5332289E+001, 2.4066726E+001, 2.6711859E+001
 8.6483936E+001, 1.3701267E+001, 2.8862530E+000, 3.0000000E+001, 2.5314844E+001, 2.4084192E+001, 2.6643458E+001
 8.6770907E+001, 1.3696628E+001, 2.8871901E+000, 3.0000000E+001, 2.5298808E+001, 2.4083081E+001, 2.6576495E+001
 8.7057878E+001, 1.3692430E+001, 2.8875603E+000, 3.0000000E+001, 2.5284198E+001, 2.4083817E+001, 2.6511311E+001
 8.7344850E+001, 1.3688358E+001, 2.8886961E+000, 3.0000000E+001, 2.5271018E+001, 2.4087863E+001, 2.6495786E+001
 8.7631821E+001, 1.3684485E+001, 2.8911361E+000, 3.0000000E+001, 2.5259340E+001, 2.4095084E+001, 2.6485610E+001
 8.7918792E+001, 1.3679824E+001, 2.8959138E+000, 3.0000000E+001, 2.5249378E+001, 2.4105943E+001, 2.6476899E+001
 8.8205764E+001, 1.3675025E+001, 2.9003907E+000, 3.0000000E+001, 2.5241274E+001, 2.4121686E+001, 2.6469660E+001
 8.8492735E+001, 1.3670186E+001, 2.8997476E+000, 3.0000000E+001, 2.5235053E+001, 2.4142488E+001, 2.6463707E+001
 8.8779706E+001, 1.3665913E+001, 2.8995557E+000, 3.0000000E+001, 2.5230641E+001, 2.4168103E+001, 2.6458900E+001
 8.9066678E+001, 1.3662620E+001, 2.9007744E+000, 3.0000000E+001, 2.5228046E+001, 2.4198019E+001, 2.6455306E+001
 8.9353649E+001, 1.3659126E+001, 2.9040647E+000, 3.0000000E+001, 2.5227199E+001, 2.4231480E+001, 2.6452944E+001
 8.9640620E+001, 1.3655427E+001, 2.9094120E+000, 3.0000000E+001, 2.5228012E+001, 2.4267716E+001, 2.6451759E+001
 8.9927592E+001, 1.3651473E+001, 2.9166942E+000, 3.0000000E+001, 2.5230388E+001, 2.4257696E+001, 2.6451714E+001
 9.0214563E+001, 1.3647776E+001, 2.9163722E+000, 3.0000000E+001, 2.5234119E+001, 2.4245205E+001, 2.6452747E+001
 9.0501534E+001, 1.3644951E+001, 2.9153196E+000, 3.0000000E+001, 2.5239173E+001, 2.4233550E+001, 2.6454769E+001
 9.0788505E+001, 1.3641764E+001, 2.9146952E+000, 3.0000000E+001, 2.5245480E+001, 2.4224379E+001, 2.6457712E+001
 9.1075477E+001, 1.3638246E+001, 2.9152922E+000, 3.0000000E+001, 2.5252951E+001, 2.4218232E+001, 2.6461505E+001
 9.1362448E+001, 1.3634265E+001, 2.9187228E+000, 3.0000000E+001, 2.5261536E+001, 2.4214888E+001, 2.6466067E+001
 9.1649419E+001, 1.3629355E+001, 2.9255543E+000, 3.0000000E+001, 2.5271030E+001, 2.4214367E+001, 2.6471340E+001
 9.1936391E+001, 1.3624493E+001, 2.9352524E+000, 3.0000000E+001, 2.5281342E+001, 2.4217077E+001, 2.6477272E+001
 9.2223362E+001, 1.3620597E+001, 2.9458713E+000, 3.0000000E+001, 2.5292472E+001, 2.4224141E+001, 2.6483825E+001
 9.2510333E+001, 1.3617077E+001, 2.9465958E+000, 3.0000000E+001, 2.5304425E+001, 2.4236188E+001, 2.6490985E+001
 9.2797305E+001, 1.3614101E+001, 2.9475971E+000, 3.0000000E+001, 2.5317110E+001, 2.4252916E+001, 2.6498731E+001
 9.3084276E+001, 1.3611349E+001, 2.9490030E+000, 3.0000000E+001, 2.5330674E+001, 2.4273911E+001, 2.6507002E+001
 9.3371247E+001, 1.3609091E+001, 2.9510226E+000, 3.0000000E+001, 2.5345242E+001, 2.4298656E+001, 2.6515770E+001
 9.3658218E+001, 1.3606420E+001, 2.9552842E+000, 3.0000000E+001, 2.5360795E+001, 2.4326607E+001, 2.6525065E+001
 9.3945190E+001, 1.3602086E+001, 2.9577242E+000, 3.0000000E+001, 2.5377146E+001, 2.4357243E+001, 2.6534913E+001
 9.4232161E+001, 1.3596381E+001, 2.9569669E+000, 3.0000000E+001, 2.5394027E+001, 2.4389593E+001, 2.6545331E+001
 9.4519132E+001, 1.3590144E+001, 2.9562493E+000, 3.0000000E+001, 2.5411307E+001, 2.4422483E+001, 2.6556288E+001
 9.4806104E+001, 1.3583892E+001, 2.9557144E+000, 3.0000000E+001, 2.5428935E+001, 2.4455137E+001, 2.6567791E+001
 9.5093075E+001, 1.3579102E+001, 2.9554541E+000, 3.0000000E+001, 2.5446897E+001, 2.4487416E+001, 2.6579803E+001
 9.5380046E+001, 1.3575035E+001, 2.9556887E+000, 3.0000000E+001, 2.5465131E+001, 2.4519390E+001, 2.6592220E+001
 9.5667018E+001, 1.3571031E+001, 2.9582297E+000, 3.0000000E+001, 2.5483526E+001, 2.4551280E+001, 2.6604986E+001
 9.5953989E+001, 1.3566635E+001, 2.9634961E+000, 3.0000000E+001, 2.5502007E+001, 2.4582989E+001, 2.6618115E+001
 9.6240960E+001, 1.3562265E+001, 2.9650797E+000, 3.0000000E+001, 2.5520449E+001, 2.4614474E+001, 2.6631614E+001
 9.6527931E+001, 1.3558086E+001, 2.9656307E+000, 3.0000000E+001, 2.5538775E+001, 2.4645994E+001, 2.6645275E+001
 9.6814903E+001, 1.3553946E+001, 2.9662422E+000, 3.0000000E+001, 2.5556962E+001, 2.4677532E+001, 2.6658897E+001
 9.7101874E+001, 1.3550183E+001, 2.9670470E+000, 3.0000000E+001, 2.5574918E+001, 2.4708982E+001, 2.6672345E+001
 9.7388845E+001, 1.3546300E+001, 2.9685150E+000, 3.0000000E+001, 2.5592440E+001, 2.4740470E+001, 2.6685495E+001
 9.7675817E+001, 1.3542979E+001, 2.9724702E+000, 3.0000000E+001, 2.5609365E+001, 2.4771722E+001, 2.6698167E+001
 9.7962788E+001, 1.3540171E+001, 2.9749186E+000, 3.0000000E+001, 2.5625678E+001, 2.4802304E+001, 2.6709864E+001
 9.8249759E+001, 1.3537368E+001, 2.9757701E+000, 3.0000000E+001, 2.5641404E+001, 2.4811721E+001, 2.6720065E+001
 9.8536731E+001, 1.3534219E+001, 2.9767772E+000, 3.0000000E+001, 2.5656560E+001, 2.4815544E+001, 2.6728392E+001
 9.8823702E+001, 1.3531209E+001, 2.9779866E+000, 3.0000000E+001, 2.5671091E+001, 2.4820464E+001, 2.6734430E+001
 9.9110673E+001, 1.3528364E+001, 2.9794212E+000, 3.0000000E+001, 2.5684826E+001, 2.4825991E+001, 2.6737999E+001
 9.9397645E+001, 1.3524898E+001, 2.9815299E+000, 3.0000000E+001, 2.5697599E+001, 2.4831435E+001, 2.6738810E+001
 9.9684616E+001, 1.3520977E+001, 2.9801078E+000, 3.0000000E+001, 2.5709447E+001, 2.4836793E+001, 2.6736783E+001
 9.9971587E+001, 1.3517134E+001, 2.9788309E+000, 3.0000000E+001, 2.5720482E+001, 2.4842212E+001, 2.6732924E+001
 1.0025856E+002, 1.3513341E+001, 2.9777498E+000, 3.0000000E+001, 2.5730720E+001, 2.4847746E+001, 2.6728164E+001
 1.0054553E+002, 1.3509600E+001, 2.9768961E+000, 3.0000000E+001, 2.5740105E+001, 2.4853309E+001, 2.6722574E+001
 1.0083250E+002, 1.3506195E+001, 2.9769033E+000, 3.0000000E+001, 2.5748499E+001, 2.4858869E+001, 2.6716028E+001
 1.0111947E+002, 1.3503027E+001, 2.9784491E+000, 3.0000000E+001, 2.5755688E+001, 2.4864417E+001, 2.6706949E+001
 1.0140644E+002, 1.3500724E+001, 2.9814501E+000, 3.0000000E+001, 2.5761628E+001, 2.4870181E+001, 2.6694786E+001
 1.0169341E+002, 1.3499261E+001, 2.9856399E+000, 3.0000000E+001, 2.5766412E+001, 2.4876588E+001, 2.6680661E+001
 1.0198039E+002, 1.3497730E+001, 2.9908007E+000, 3.0000000E+001, 2.5770078E+001, 2.4883861E+001, 2.6665810E+001
 1.0226736E+002, 1.3495859E+001, 2.9965601E+000, 3.0000000E+001, 2.5772648E+001, 2.4891887E+001, 2.6651039E+001
 1.0255433E+002, 1.3493740E+001, 3.0026624E+000, 3.0000000E+001, 2.5774177E+001, 2.4900675E+001, 2.6636420E+001
 1.0284130E+002, 1.3491282E+001, 3.0090404E+000, 3.0000000E+001, 2.5774770E+001, 2.4910331E+001, 2.6621966E+001
 1.0312827E+002, 1.3488565E+001, 3.0120680E+000, 3.0000000E+001, 2.5774540E+001, 2.4920885E+001, 2.6607762E+001
 1.0341524E+002, 1.3485581E+001, 3.0148969E+000, 3.0000000E+001, 2.5773626E+001, 2.4932344E+001, 2.6594016E+001
 1.0370221E+002, 1.3482182E+001, 3.0180565E+000, 3.0000000E+001, 2.5772222E+001, 2.4944491E+001, 2.6580932E+001
 1.0398919E+002, 1.3479137E+001, 3.0215123E+000, 3.0000000E+001, 2.5770486E+001, 2.4957026E+001, 2.6568625E+001
 1.0427616E+002, 1.3476055E+001, 3.0252172E+000, 3.0000000E+001, 2.5768623E+001, 2.4969856E+001, 2.6557174E+001
 1.0456313E+002, 1.3472736E+001, 3.0291175E+000, 3.0000000E+001, 2.5766779E+001, 2.4982998E+001, 2.6546605E+001
